21,7,47,48
12,10,50,45
49,6,46,75
5,5,46,54
60,4,45,53
26,7,46,73
34,14,49,34
35,13,44,63
11,9,50,41
36,4,45,63
50,7,46,62
5,4,46,58
62,34,46,35
20,6,47,47
10,9,51,49
54,7,43,23
62,3,45,90
60,34,46,33
42,15,45,53
10,8,52,37
52,9,44,68
35,15,49,44
34,13,44,49
61,33,47,27
19,5,48,51
52,9,46,83
37,7,45,56
19,6,47,37
10,8,51,46
53,9,47,60
24,5,44,66
56,4,44,76
62,33,45,33
53,9,48,73
36,7,46,82
50,7,47,49
31,22,46,51
43,16,44,35
19,5,47,48
36,7,45,64
50,6,46,81
6,6,45,51
62,2,46,73
58,6,46,84
36,15,50,46
62,33,44,35
44,17,44,53
19,5,46,68
9,9,51,45
55,5,45,71
19,4,44,62
38,6,46,79
6,3,44,38
62,1,46,77
55,4,47,49
25,6,45,55
50,6,45,66
7,2,44,49
63,3,47,40
56,4,48,57
24,4,45,47
25,7,44,70
31,21,47,26
19,5,45,56
7,3,45,36
62,32,45,27
64,2,47,58
23,3,45,57
36,16,49,38
63,1,46,82
23,4,45,68
33,12,46,66
38,5,46,95
50,6,44,56
55,2,49,35
24,3,44,66
25,7,45,71
32,11,46,69
43,17,44,54
63,2,47,69
55,2,48,58
25,3,45,65
63,33,46,40
18,4,45,61
10,9,52,28
50,5,45,69
5,3,45,43
63,2,46,75
27,7,45,64
58,5,45,62
41,18,44,38
56,1,48,65
32,12,47,41
30,23,48,50
41,16,44,52
8,7,51,48
51,5,46,73
30,12,47,51
6,7,51,47
25,4,44,66
34,14,47,46
28,10,49,37
31,22,48,62
27,10,49,43
31,23,48,54
62,32,48,43
55,1,48,70
38,3,46,62
30,23,46,52
42,16,47,54
19,6,44,49
52,6,45,75
25,3,44,64
36,14,49,38
58,4,43,47
20,5,44,39
59,4,44,84
5,6,51,44
52,5,45,65
60,2,45,52
56,1,47,62
26,9,44,51
38,12,50,48
25,10,49,29
29,23,46,48
59,5,45,70
27,10,44,52
36,11,51,32
27,10,50,50
28,24,46,49
64,33,48,33
5,5,51,47
52,5,46,69
27,11,45,65
27,9,51,52
25,23,101,11
62,35,48,55
40,16,45,54
4,4,51,52
53,10,47,43
7,1,45,47
61,1,45,69
54,1,46,84
38,1,46,84
6,1,46,54
25,9,50,43
28,25,46,40
63,35,48,49
39,15,45,52
4,4,50,46
51,5,45,75
61,1,44,68
24,4,44,58
37,10,51,32
28,24,47,46
63,34,49,17
39,14,45,56
60,1,45,43
