1,1,11,1
1,1,23,1
1,1,34,1
1,1,39,2
1,1,41,8
1,1,42,14
1,1,43,14
1,1,44,32
1,1,45,34
1,1,46,56
1,1,47,37
1,1,48,47
1,1,49,32
1,1,50,54
1,1,51,57
1,1,52,44
1,1,53,17
1,1,54,26
1,1,55,22
1,1,56,10
1,1,58,1
1,1,62,1
1,1,63,1
1,1,68,3
1,1,69,1
1,1,70,1
1,1,72,1
1,1,74,3
1,1,75,2
1,1,76,2
1,1,77,2
1,1,78,2
1,1,79,3
1,1,80,1
1,1,81,2
1,1,82,2
1,1,83,1
1,1,84,3
1,1,85,1
1,1,86,3
1,1,87,2
1,1,92,1
1,1,94,1
1,1,100,1
1,1,103,2
1,1,104,1
1,1,111,1
1,1,130,1
1,1,136,1
1,1,140,1
1,1,150,1
1,1,154,1
1,1,157,1
1,2,11,2
1,2,12,2
1,2,26,1
1,2,35,1
1,2,40,9
1,2,41,12
1,2,42,7
1,2,43,19
1,2,44,38
1,2,45,40
1,2,46,46
1,2,47,49
1,2,48,29
1,2,49,32
1,2,50,41
1,2,51,52
1,2,52,43
1,2,53,15
1,2,54,19
1,2,55,21
1,2,56,12
1,2,57,4
1,2,58,2
1,2,59,1
1,2,62,1
1,2,64,1
1,2,65,1
1,2,66,2
1,2,67,1
1,2,68,1
1,2,69,2
1,2,70,6
1,2,72,4
1,2,73,2
1,2,74,2
1,2,75,1
1,2,77,4
1,2,78,2
1,2,79,5
1,2,80,3
1,2,82,1
1,2,83,4
1,2,84,2
1,2,85,1
1,2,86,1
1,2,101,1
1,2,103,1
1,2,104,1
1,2,108,2
1,2,115,1
1,2,116,1
1,2,121,1
1,2,124,1
1,2,131,1
1,2,132,2
1,2,136,1
1,2,146,1
1,2,152,1
1,2,155,1
1,2,158,1
1,2,170,1
1,3,11,3
1,3,37,1
1,3,39,1
1,3,40,4
1,3,41,8
1,3,42,16
1,3,43,10
1,3,44,32
1,3,45,38
1,3,46,51
1,3,47,37
1,3,48,29
1,3,49,22
1,3,50,40
1,3,51,48
1,3,52,33
1,3,53,10
1,3,54,15
1,3,55,20
1,3,56,4
1,3,57,1
1,3,58,1
1,3,67,1
1,3,68,1
1,3,70,1
1,3,72,1
1,3,73,1
1,3,74,6
1,3,75,5
1,3,76,1
1,3,77,2
1,3,79,1
1,3,80,1
1,3,81,3
1,3,82,1
1,3,83,1
1,3,84,2
1,3,85,1
1,3,88,1
1,3,89,1
1,3,92,1
1,3,103,2
1,3,104,2
1,3,107,1
1,3,108,1
1,3,112,1
1,3,114,1
1,3,116,1
1,3,117,1
1,3,134,1
1,3,135,1
1,3,137,1
1,3,181,1
1,4,10,3
1,4,40,10
1,4,41,11
1,4,42,22
1,4,43,22
1,4,44,52
1,4,45,45
1,4,46,47
1,4,47,52
1,4,48,37
1,4,49,29
1,4,50,51
1,4,51,48
1,4,52,39
1,4,53,18
1,4,54,33
1,4,55,25
1,4,56,3
1,4,58,2
1,4,61,1
1,4,63,1
1,4,65,1
1,4,67,1
1,4,68,1
1,4,69,2
1,4,70,4
1,4,71,3
1,4,72,1
1,4,73,2
1,4,74,3
1,4,75,3
1,4,76,4
1,4,78,4
1,4,79,2
1,4,81,1
1,4,82,2
1,4,83,2
1,4,84,2
1,4,87,1
1,4,88,1
1,4,90,1
1,4,96,2
1,4,101,1
1,4,102,2
1,4,106,1
1,4,107,1
1,4,108,1
1,4,112,1
1,4,124,1
1,4,129,2
1,4,138,1
1,4,167,1
1,4,168,1
1,4,178,1
1,4,189,1
1,5,11,1
1,5,12,1
1,5,13,1
1,5,40,2
1,5,41,3
1,5,42,14
1,5,43,10
1,5,44,34
1,5,45,32
1,5,46,52
1,5,47,32
1,5,48,36
1,5,49,33
1,5,50,39
1,5,51,40
1,5,52,40
1,5,53,19
1,5,54,17
1,5,55,32
1,5,56,8
1,5,57,1
1,5,64,1
1,5,66,1
1,5,67,2
1,5,68,2
1,5,70,4
1,5,72,4
1,5,73,3
1,5,75,1
1,5,76,3
1,5,77,5
1,5,78,2
1,5,79,2
1,5,80,2
1,5,81,1
1,5,82,1
1,5,87,1
1,5,88,3
1,5,97,1
1,5,101,1
1,5,102,1
1,5,107,1
1,5,114,1
1,5,120,1
1,5,121,1
1,5,132,1
1,5,134,1
1,5,144,1
1,5,157,1
1,5,168,1
1,6,12,1
1,6,38,1
1,6,40,5
1,6,41,7
1,6,42,19
1,6,43,14
1,6,44,35
1,6,45,51
1,6,46,48
1,6,47,34
1,6,48,34
1,6,49,24
1,6,50,44
1,6,51,50
1,6,52,29
1,6,53,4
1,6,54,22
1,6,55,17
1,6,56,6
1,6,57,1
1,6,58,2
1,6,60,1
1,6,61,1
1,6,64,1
1,6,69,1
1,6,70,2
1,6,73,1
1,6,74,4
1,6,75,1
1,6,76,2
1,6,77,1
1,6,78,1
1,6,79,1
1,6,81,1
1,6,82,4
1,6,83,2
1,6,84,1
1,6,85,2
1,6,92,1
1,6,94,1
1,6,97,1
1,6,99,2
1,6,101,1
1,6,104,1
1,6,111,1
1,6,112,1
1,6,115,1
1,6,116,1
1,6,123,1
1,6,124,1
1,6,126,2
1,6,127,1
1,6,137,1
1,6,162,1
1,7,17,1
1,7,23,1
1,7,39,1
1,7,40,3
1,7,41,13
1,7,42,20
1,7,43,24
1,7,44,39
1,7,45,41
1,7,46,45
1,7,47,28
1,7,48,53
1,7,49,33
1,7,50,52
1,7,51,51
1,7,52,34
1,7,53,15
1,7,54,35
